review,category,sentiment
"Tiện nghi có đầy đủ nhưng chưa chất lượng, vòi sen, tủ thì cũ kĩ.",ROOM_AMENITIES#QUALITY,negative
Các tiện ích cơ bản kèm theo đều đáp ứng được yêu cầu của khách.,FACILITIES#GENERAL,positive
Nhìn chung như thế là tốt rồi.,HOTEL#GENERAL,positive
Chi phí tôi đã trả cho căn phòng ở đây là hợp lý.,ROOMS#PRICES,positive
"Phòng được vệ sinh tươm tất, tôi không mất quá nhiều thời gian để nhận phòng.",ROOMS#CLEANLINESS,positive
Trong chuyến đi vừa qua thì tôi có lựa chọn Paradise  Mũi Né làm điểm lưu trú.,HOTEL#GENERAL,neutral
"Cung cách phục vụ tốt, phải nói là rất nhiệt tình đón tiếp, phục vụ du khách.",SERVICE#GENERAL,positive
"Và 1 điều nhỏ thôi, là trái cây trong phòng nên được chăm chút xíu nữa thì dịch vụ sẽ hoàn thiện hơn.",FOOD&DRINKS#STYLE&OPTIONS,neutral
"Phòng ốc của tôi ở resort được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ nhưng toilet công cộng thì hơi dơ, vệ sinh chưa tốt.",ROOM_AMENITIES#GENERAL,positive
"Phòng ốc của tôi ở resort được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ nhưng toilet công cộng thì hơi dơ, vệ sinh chưa tốt.",ROOMS#CLEANLINESS,positive
"Phòng ốc của tôi ở resort được trang bị đầy đủ tiện nghi, vệ sinh sạch sẽ nhưng toilet công cộng thì hơi dơ, vệ sinh chưa tốt.",FACILITIES#CLEANLINESS,negative
"Còn vấn đề ăn sáng thì 2 ngày đầu tôi ở vì lý do ít khách nên tôi order thì thức ăn ngon nhưng hôm sau là cuối tuần thì khách đông, khách sạn cung cấp buffet thì ít món và cũng không được hợp khẩu vị của tôi.",FOOD&DRINKS#QUALITY,negative
"Còn vấn đề ăn sáng thì 2 ngày đầu tôi ở vì lý do ít khách nên tôi order thì thức ăn ngon nhưng hôm sau là cuối tuần thì khách đông, khách sạn cung cấp buffet thì ít món và cũng không được hợp khẩu vị của tôi.",FOOD&DRINKS#STYLE&OPTIONS,negative
Vào bữa sáng thì nhân viên của resort có đưa menu và mỗi người được chọn 1 đồ ăn và 1 đồ uống.,FOOD&DRINKS#STYLE&OPTIONS,neutral
Phòng ốc tại resort có cơ sở hạ tầng sơ sài.,ROOM_AMENITIES#GENERAL,negative
Căn phòng mà tôi ở thì có kiến và sau khi thay chăn vẫn như vậy.,ROOMS#CLEANLINESS,negative
"Phòng ốc được thiết kế đẹp, khang trang, vệ sinh sạch sẽ, nhân viên lịch sự, chỉ có thức ăn sáng ở đây hơi ít, không phong phú nên tôi không có nhiều sự lựa chọn.",ROOMS#DESIGN&FEATURES,positive
"Phòng ốc được thiết kế đẹp, khang trang, vệ sinh sạch sẽ, nhân viên lịch sự, chỉ có thức ăn sáng ở đây hơi ít, không phong phú nên tôi không có nhiều sự lựa chọn.",ROOMS#CLEANLINESS,positive
"Phòng ốc được thiết kế đẹp, khang trang, vệ sinh sạch sẽ, nhân viên lịch sự, chỉ có thức ăn sáng ở đây hơi ít, không phong phú nên tôi không có nhiều sự lựa chọn.",SERVICE#GENERAL,positive
"Phòng ốc được thiết kế đẹp, khang trang, vệ sinh sạch sẽ, nhân viên lịch sự, chỉ có thức ăn sáng ở đây hơi ít, không phong phú nên tôi không có nhiều sự lựa chọn.",FOOD&DRINKS#STYLE&OPTIONS,negative
Tiện nghi thì cũ.,ROOM_AMENITIES#QUALITY,negative
Sắp tới có đi đâu tôi sẽ vẫn tiếp tục ủng hộ công ty.,HOTEL#GENERAL,neutral
"Vừa qua, tôi có nghỉ tại Mũi Né Paradise Beach Resort và tôi thấy dịch vụ phòng ốc ở đây thì ok, cơ sở vật chất tốt, vệ sinh sạch sẽ, phòng ở thoải mái, hồ bơi cũng sử dụng thoải mái, bãi biển tắm cũng đẹp, cảnh quang xung quanh thoáng mát.",HOTEL#CLEANLINESS,positive
"Vừa qua, tôi có nghỉ tại Mũi Né Paradise Beach Resort và tôi thấy dịch vụ phòng ốc ở đây thì ok, cơ sở vật chất tốt, vệ sinh sạch sẽ, phòng ở thoải mái, hồ bơi cũng sử dụng thoải mái, bãi biển tắm cũng đẹp, cảnh quang xung quanh thoáng mát.",ROOMS#COMFORT,positive
"Vừa qua, tôi có nghỉ tại Mũi Né Paradise Beach Resort và tôi thấy dịch vụ phòng ốc ở đây thì ok, cơ sở vật chất tốt, vệ sinh sạch sẽ, phòng ở thoải mái, hồ bơi cũng sử dụng thoải mái, bãi biển tắm cũng đẹp, cảnh quang xung quanh thoáng mát.",SERVICE#GENERAL,positive
"Vừa qua, tôi có nghỉ tại Mũi Né Paradise Beach Resort và tôi thấy dịch vụ phòng ốc ở đây thì ok, cơ sở vật chất tốt, vệ sinh sạch sẽ, phòng ở thoải mái, hồ bơi cũng sử dụng thoải mái, bãi biển tắm cũng đẹp, cảnh quang xung quanh thoáng mát.",FACILITIES#COMFORT,positive
"Nhìn chung, tôi thấy hài lòng khi nghỉ tại đây.",HOTEL#COMFORT,positive
"Tôi có đặt phòng ở Mũi Né Paradise Beach Resort qua hệ thống của mytour và tôi thấy dịch vụ ở đây cũng khá ổn, không có gì để phàn nàn cả, phòng ốc cũng sạch sẽ, gọn gàng và đầy đủ tiện nghi.",ROOMS#CLEANLINESS,positive
"Tôi có đặt phòng ở Mũi Né Paradise Beach Resort qua hệ thống của mytour và tôi thấy dịch vụ ở đây cũng khá ổn, không có gì để phàn nàn cả, phòng ốc cũng sạch sẽ, gọn gàng và đầy đủ tiện nghi.",SERVICE#GENERAL,positive
"Tôi có đặt phòng ở Mũi Né Paradise Beach Resort qua hệ thống của mytour và tôi thấy dịch vụ ở đây cũng khá ổn, không có gì để phàn nàn cả, phòng ốc cũng sạch sẽ, gọn gàng và đầy đủ tiện nghi.",ROOM_AMENITIES#GENERAL,positive
"Phòng thì cũng được, tuy nhiên, không gian và cảnh quang xung quanh hơi nhỏ so với suy nghĩ của tôi.",HOTEL#DESIGN&FEATURES,negative
"Phòng thì cũng được, tuy nhiên, không gian và cảnh quang xung quanh hơi nhỏ so với suy nghĩ của tôi.",ROOMS#GENERAL,positive
"Nhân viên cũng chu đáo, thân thiện.",SERVICE#GENERAL,positive
"Resort có vị trí ngay biển, với view nhìn tuyệt đẹp, thích hợp cho cả hoạt động vui chơi hay nghĩ dưỡng.",HOTEL#GENERAL,positive
"Resort có vị trí ngay biển, với view nhìn tuyệt đẹp, thích hợp cho cả hoạt động vui chơi hay nghĩ dưỡng.",LOCATION#GENERAL,positive
Có nhiều sự lựa chọn cho bữa ăn.,FOOD&DRINKS#STYLE&OPTIONS,positive
Điểm cộng của Mũi Né Paradise Beach Resort đó là cảnh quan ở đây rất đẹp.,HOTEL#GENERAL,positive
"Ở Mũi Né Paradise còn thiếu một số tiện nghi trong phòng như bàn ghế nên hơi bất tiện, nhưng mọi dịch vụ khác của resort đều tốt, nhân viên nhiệt tình, vui vẻ, buffe ăn sáng khá ngon.",SERVICE#GENERAL,positive
"Ở Mũi Né Paradise còn thiếu một số tiện nghi trong phòng như bàn ghế nên hơi bất tiện, nhưng mọi dịch vụ khác của resort đều tốt, nhân viên nhiệt tình, vui vẻ, buffe ăn sáng khá ngon.",FOOD&DRINKS#QUALITY,positive
"Ở Mũi Né Paradise còn thiếu một số tiện nghi trong phòng như bàn ghế nên hơi bất tiện, nhưng mọi dịch vụ khác của resort đều tốt, nhân viên nhiệt tình, vui vẻ, buffe ăn sáng khá ngon.",ROOM_AMENITIES#GENERAL,negative
Nhìn chung Mũi Né Paradise Beach Resort khiến tôi khá hài lòng về chất lượng trong thời gian nghỉ ngơi.,HOTEL#QUALITY,positive
"Phòng đầy đủ tiện nghi và sạch sẽ, tuy nhiên lavabo rửa mặt trong phòng được thiết kế quá cao nên trẻ con nhà tôi không sử dụng được.",ROOM_AMENITIES#GENERAL,positive
"Phòng đầy đủ tiện nghi và sạch sẽ, tuy nhiên lavabo rửa mặt trong phòng được thiết kế quá cao nên trẻ con nhà tôi không sử dụng được.",ROOM_AMENITIES#DESIGN&FEATURES,positive
"Phòng đầy đủ tiện nghi và sạch sẽ, tuy nhiên lavabo rửa mặt trong phòng được thiết kế quá cao nên trẻ con nhà tôi không sử dụng được.",ROOMS#CLEANLINESS,positive
Các bạn nhân viên có thái độ nhẹ nhàng và rất nhiệt tình.,SERVICE#GENERAL,positive
"Phòng sạch sẽ, phong cảnh đẹp, chất lượng bữa ăn ngon.",ROOMS#CLEANLINESS,positive
"Phòng sạch sẽ, phong cảnh đẹp, chất lượng bữa ăn ngon.",FOOD&DRINKS#QUALITY,positive
"Phòng sạch sẽ, phong cảnh đẹp, chất lượng bữa ăn ngon.",HOTEL#GENERAL,positive
"Lần sau nếu có dịp đi du lịch, tôi sẽ nhờ Mytour đặt phòng tiếp cho tôi ở đây.",HOTEL#GENERAL,positive
"Quang cảnh resort thật sự rất đẹp, lãng mạn.",HOTEL#GENERAL,positive
Khác sạn có bãi biển rộng và tạo không khí thoáng mát cho toàn khu.,HOTEL#COMFORT,positive
Khác sạn có bãi biển rộng và tạo không khí thoáng mát cho toàn khu.,FACILITIES#DESIGN&FEATURES,positive
Cây xanh trồng xung quanh resort cũng nhiều nên khá mát mẻ.,HOTEL#GENERAL,positive
Qui mô resort nhỏ nhưng thiết kế khá xinh xắn.,HOTEL#DESIGN&FEATURES,positive
Gia đình tôi hài lòng đến đây nghỉ dưỡng.,HOTEL#COMFORT,positive
"NHân viên lịch sự, phục vụ nhanh chóng.",SERVICE#GENERAL,positive
Bãi biển trải dài rất nên thơ.,HOTEL#GENERAL,positive
"Nhân viên tận tình, chu đáo.",SERVICE#GENERAL,positive
"Phòng tiện nghi, thoáng đãng.",ROOM_AMENITIES#GENERAL,positive
"Phòng tiện nghi, thoáng đãng.",ROOMS#COMFORT,positive
Phòng ốc rất tiện nghi.,ROOM_AMENITIES#GENERAL,positive
Theo nhận xét của bố mẹ tôi thì chất lượng phòng khách sạn chưa được tốt lắm.,ROOMS#QUALITY,neutral
Trong khi đó chỉ là những thông tin rất cơ bản.,SERVICE#GENERAL,negative
Chúng tôi đuợc xếp ở phòng 504.,ROOMS#GENERAL,neutral
Resort có vị trí thuận lợi cho việc đi lại.,LOCATION#GENERAL,positive
"Nhân viên thân thiện, dễ thương và phục vụ nhanh chóng.",SERVICE#GENERAL,positive
Nhìn chung mọi thứ đều tốt không có gì để phàn nàn về dịch vụ nơi đây.,SERVICE#GENERAL,positive
Tuy nhiên cảnh ở đây khá đẹp.,HOTEL#GENERAL,positive
Đặc biệt là nhà hàng của khách sạn nấu ăn ngon vừa miệng.,FOOD&DRINKS#QUALITY,positive
"Vệ sinh dơ, phòng có gián.",HOTEL#CLEANLINESS,negative
Tôi thấy rất vui và hài lòng về dịch vụ qua chuyến đi này.,HOTEL#COMFORT,positive
"Vệ sinh sạch sẽ, vị trí gần trung tâm nên dễ đi lại.",LOCATION#GENERAL,positive
"Vệ sinh sạch sẽ, vị trí gần trung tâm nên dễ đi lại.",HOTEL#CLEANLINESS,positive
Thái độ của lễ tân vô lễ trong quá trình giải quyết và cung cấp dịch vụ cho khách hàng.,SERVICE#GENERAL,positive
Nên chỉnh lại để phục vụ tốt hơn.,HOTEL#GENERAL,neutral
"Từ resort ra khu ăn uống bờ kè, suối tiên, đồi cát đỏ tương đối gần.",LOCATION#GENERAL,positive
Tuy nhiên có vài điểm theo mình nếu khắc phục thì sẽ là điểm cộng hoàn hảo.,HOTEL#GENERAL,negative
Bãi biển có nhiều vỏ sò nên muốn tắm phải ra xa bờ.,FACILITIES#GENERAL,negative
"Cần cải thiện về hồ bơi Về nhân viên Mytour thì rất nhiệt tình, đã hỗ trợ hết mình khi có phát sinh.",SERVICE#GENERAL,positive
"tôi hài lòng về giá cả cũng như chất lượng dịch vụ của khách sạn cũng như mytour, cảm ơn mytour.",HOTEL#PRICES,positive
"tôi hài lòng về giá cả cũng như chất lượng dịch vụ của khách sạn cũng như mytour, cảm ơn mytour.",SERVICE#GENERAL,positive
"Chúng tôi thực sự ngỡ ngàn khi thấy phòng ốc thơm tho, cảnh view ra bãi biển, hồ bơi, với những cây dừa thơ mộng đến vậy.",ROOMS#GENERAL,positive
Chỉ có 1 điều là bồn rửa mặt và gương trong phòng toilet quá cao so với người Việt Nam.,ROOM_AMENITIES#DESIGN&FEATURES,negative
Chúng tôi có công việc đột xuất và bắt buộc phải huỷ một đêm.,HOTEL#GENERAL,neutral
"Ngày đầu tiên đến nhận phòng, khách sạn bố trí cho chúng tôi phòng nhỏ và điều hoà kém, nóng nên không thoải mái lắm.",ROOMS#DESIGN&FEATURES,negative
"Ngày đầu tiên đến nhận phòng, khách sạn bố trí cho chúng tôi phòng nhỏ và điều hoà kém, nóng nên không thoải mái lắm.",ROOMS#COMFORT,negative
Khu mới này mới nên điện thoại cũng chưa tốt.,ROOMS#MISCELLANEOUS,negative
Cảnh quan xung quanh cũng bắt mắt.,HOTEL#GENERAL,positive
Cảm ơn Mytour & khách sạn.,HOTEL#GENERAL,positive
"ban đầu tôi đến sớm, lúc này không có phòng trống, nhưng sau đó xếp được phòng thì resort có báo tôi được phép nhận phòng sớm.",SERVICE#GENERAL,positive
Chuyến đi khá vui và tôi tương đối hài lòng.,HOTEL#COMFORT,positive
Buổi sáng sớm có thể ra chọ hải sản mua đồ rất rẻ.,LOCATION#GENERAL,positive
"Nói chung vì giá resort mềm so với những resort xung quanh, nên chấp nhận được, mình nghĩ cũng được 8/10.",HOTEL#GENERAL,positive
"Nói chung vì giá resort mềm so với những resort xung quanh, nên chấp nhận được, mình nghĩ cũng được 8/10.",HOTEL#PRICES,positive
"- Truyền hình cable có vẻ không được tốt lắm, hơi nhiễu, không bắt được một số kênh chính thống - Khi có rác dạt vào bãi biển ví dụ trong ngày 5.7 nên bố trí nhân viên thu dọn ngay để du khách không cảm thấy ngại ngần khi xuống biển.",ROOM_AMENITIES#MISCELLANEOUS,positive
"- Truyền hình cable có vẻ không được tốt lắm, hơi nhiễu, không bắt được một số kênh chính thống - Khi có rác dạt vào bãi biển ví dụ trong ngày 5.7 nên bố trí nhân viên thu dọn ngay để du khách không cảm thấy ngại ngần khi xuống biển.",SERVICE#GENERAL,negative
"- Truyền hình cable có vẻ không được tốt lắm, hơi nhiễu, không bắt được một số kênh chính thống - Khi có rác dạt vào bãi biển ví dụ trong ngày 5.7 nên bố trí nhân viên thu dọn ngay để du khách không cảm thấy ngại ngần khi xuống biển.",ROOM_AMENITIES#MISCELLANEOUS,negative
Nhìn chung tổng thể dịch vụ Mũi Né Paradise resort chỉ ở mức trung bình thôi.,HOTEL#GENERAL,neutral
"Nhân viên mặt lúc nào cũng nhăn nhó không thân thiện, giá phòng 900 nghìn / đêm quá cao mà chất lượng quá tệ.",SERVICE#GENERAL,negative
"Nhân viên mặt lúc nào cũng nhăn nhó không thân thiện, giá phòng 900 nghìn / đêm quá cao mà chất lượng quá tệ.",ROOMS#PRICES,negative
Chỗ chơi của trẻ em sát bờ biển sâu nên cực kỳ nguy hiểm.,ROOM_AMENITIES#MISCELLANEOUS,negative
Phòng ốc nhỏ nhưng tương đối sạch sẽ đối với khu mới xây dựng.,ROOMS#DESIGN&FEATURES,negative
Phòng ốc nhỏ nhưng tương đối sạch sẽ đối với khu mới xây dựng.,ROOMS#CLEANLINESS,positive
"Dịch vụ khách sạn bình thường, chất lượng phòng không đáng với giá tiền phải trả, ăn sáng nghèo nàn.",SERVICE#GENERAL,neutral
"Dịch vụ khách sạn bình thường, chất lượng phòng không đáng với giá tiền phải trả, ăn sáng nghèo nàn.",ROOMS#QUALITY,negative
"Dịch vụ khách sạn bình thường, chất lượng phòng không đáng với giá tiền phải trả, ăn sáng nghèo nàn.",FOOD&DRINKS#STYLE&OPTIONS,negative
"Dịch vụ khách sạn bình thường, chất lượng phòng không đáng với giá tiền phải trả, ăn sáng nghèo nàn.",HOTEL#PRICES,negative
Tạo cho khách cảm giác thoải mái.,HOTEL#COMFORT,positive
